name,threads,outer,inner,N,nnz,diarow_sd,diarow_mflops,diarow_sum,bdiarow_sd,bdiarow_mflops,bdiarow_sum,diannz_sd,diannz_mflops,diannz_sum,bdiannz_sd,bdiannz_mflops,bdiannz_sum
para-5,5,30,25,155924,2094873,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
lhr04,5,30,2500,4101,81057,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
lhr11c,5,30,500,10964,233741,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
lhr10,5,30,500,10672,228395,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
lhr17,5,30,500,17576,379761,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
lhr14c,5,30,500,14270,307858,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
lhr14,5,30,500,14270,305750,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
lhr71,5,30,25,70304,1494006,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
lhr71c,5,30,25,70304,1528092,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
lhr17c,5,30,500,17576,381975,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
lhr01,5,30,5000,1477,18427,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
lhr11,5,30,500,10964,231806,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
lhr07c,5,30,500,7337,156508,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
lhr10c,5,30,500,10672,232633,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
lhr02,5,30,5000,2954,36875,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
lhr04c,5,30,2500,4101,82682,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
lhr34c,5,30,500,35152,764014,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
lhr07,5,30,500,7337,154660,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
lhr34,5,30,500,35152,746972,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
bundle_adj,5,30,25,513351,20207907,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Ill_Stokes,5,30,500,20896,191368,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
nemeth22,5,30,25,9506,1358832,4678.53490264,14253.4825175,14475,2752.28285597,18699.5229358,14475,2614.3868325,18362.5945946,14475,4560.08273576,13679.5167785,14475
nemeth26,5,30,25,9506,1511760,3195.53796592,14821.1764706,37396,2169.88131442,16797.3333333,37396,1861.99081611,16432.173913,37396,2960.01644284,15219.0604027,37396
nemeth08,5,30,500,9506,394816,306.930283464,14050.3914591,20713,1452.02078354,12973.143483,20713,511.229804922,13967.5471698,20713,631.95376398,13934.6823529,20713
nemeth12,5,30,500,9506,446818,163.33180418,14828.0309735,63502,1012.34295711,14714.0944018,63502,1323.18058173,14570.1521739,63502,463.737414721,15443.0184332,63502
nemeth21,5,30,25,9506,1173746,879.426903252,19347.4615385,37471,1835.20074587,18532.8315789,37471,1672.24229763,18729.9893617,37471,879.426903252,19347.4615385,37471
nemeth13,5,30,500,9506,474472,712.465714504,15607.6315789,10471,817.659698178,15624.7639956,10471,687.539035584,15641.9340659,10471,788.549327176,15763.1893688,10471
nemeth06,5,30,500,9506,394808,1532.83781869,13116.5448505,30847,1104.71518162,13582.8440367,30847,538.178282057,13772.372093,30847,121.28855589,14066.7933492,30847
nemeth23,5,30,25,9506,1506810,2033.34931832,16742.3333333,28832,1895.10345556,16742.3333333,28832,2031.75370974,16619.2279412,28832,2707.75215802,15375.6122449,28832
nemeth09,5,30,500,9506,395506,1709.99844687,12896.9347826,2161,1027.32652246,13513.8724374,2161,652.389976461,13483.1590909,2161,1139.53669334,13452.585034,2161
nemeth01,5,30,500,9506,725054,427.46767851,16330.045045,54443,732.592728121,16268.9753179,54443,999.47006337,15581.3896848,54443,408.034420571,16112.3111111,54443
nemeth20,5,30,500,9506,971870,647.693148459,19194.2725477,8096,693.408982224,19660.2157788,8096,1489.01026909,18418.256475,8096,535.07406754,19270.3899537,8096
nemeth16,5,30,500,9506,587012,696.009847052,16171.1294766,2854,714.90323739,16321.0009268,2854,791.480366487,16916.7723343,2854,695.3094085,16427.5746269,2854
nemeth05,5,30,500,9506,394808,727.833145394,13740.4176334,12986,689.249565639,13708.6111111,12986,1229.59960209,13353.145434,12986,130.272942594,14133.9379475,12986
nemeth10,5,30,500,9506,401448,514.667917923,13547.1766029,16873,415.281071763,13623.800905,16873,252.748791019,13654.6938776,16873,1179.0880604,13547.1766029,16873
nemeth18,5,30,500,9506,695234,560.44501699,17482.8331936,52512,567.602976245,17796.0921502,52512,447.165547722,17468.1909548,52512,526.997363372,17720.4927782,52512
nemeth07,5,30,500,9506,394812,1151.40320989,13474.8122867,64034,515.12898999,13820.7234539,64034,1345.03958522,13398.5972851,64034,608.833045612,13901.8309859,64034
nemeth15,5,30,500,9506,539802,619.133241355,15722.3883495,11459,585.091196876,15556.2536023,11459,908.772541155,15601.2138728,11459,817.029000419,15349.8199052,11459
nemeth17,5,30,500,9506,629620,503.371636959,16745.212766,47262,2300.58095675,15520.6244864,47262,762.16839458,18983.5175879,47262,2030.29350077,17187.0791629,47262
nemeth24,5,30,25,9506,1506550,3465.94947112,15166.6107383,34530,1826.01382102,17250.5725191,34530,1674.47564136,17654.8828125,34530,1856.54097371,17119.8863636,34530
nemeth11,5,30,500,9506,408264,614.91651943,13459.2527473,21532,765.81210121,13400.3501094,21532,665.242993279,13269.6858072,21532,477.619624241,13639.1091314,21532
nemeth25,5,30,25,9506,1511758,1901.32651745,16797.3111111,46313,1896.87648372,16673.8014706,46313,1901.32651745,16797.3111111,46313,1896.87648372,16673.8014706,46313
nemeth19,5,30,500,9506,818302,775.532127676,19592.226656,4748,854.539291189,19299.5754717,4748,650.006349675,19654.9719776,4748,2357.91001794,18144.1685144,4748
nemeth02,5,30,500,9506,394808,660.976233192,13804.4755245,40666,384.565463698,13869.1334895,40666,317.748277381,13820.5834306,40666,208.914744002,14201.7266187,40666
nemeth03,5,30,500,9506,394808,626.304806021,13852.9122807,18284,1559.60178858,13044.3171806,18284,676.663274935,13772.372093,18284,745.328801714,13820.5834306,18284
nemeth14,5,30,500,9506,496144,782.658258486,16073.7796976,20494,656.702528483,15700.7594937,20494,160.053994392,16056.4401294,20494,871.449096072,15536.868476,20494
nemeth04,5,30,500,9506,394808,270.625796689,14117.0917759,13484,667.533613182,13724.4959444,13484,610.880942415,13692.7630058,13484,680.302000555,13804.4755245,13484
powersim,5,30,2500,15838,64424,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
rajat11,5,30,250000,135,665,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
rajat24,5,30,25,358172,1946979,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
rajat18,5,30,500,94294,479151,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
rajat12,5,30,5000,1879,12818,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
rajat02,5,30,5000,1960,11187,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
rajat05,5,30,250000,301,1250,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
rajat29,5,30,25,643994,3760246,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
rajat27,5,30,2500,20640,97353,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
rajat01,5,30,5000,6833,43250,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
rajat13,5,30,5000,7598,48762,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
rajat19,5,30,25000,1157,3699,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
rajat26,5,30,500,51032,247528,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
rajat15,5,30,500,37261,443573,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
rajat28,5,30,500,87190,606489,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
rajat23,5,30,500,110355,555441,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
rajat22,5,30,500,39899,195429,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
rajat30,5,30,25,643994,6175244,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
rajat21,5,30,25,411676,1876011,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Raj1,5,30,25,263743,1300261,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
rajat20,5,30,500,86916,604299,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
rajat06,5,30,5000,10922,46983,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
rajat17,5,30,500,94294,479246,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
rajat08,5,30,2500,19362,83443,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
rajat25,5,30,500,87190,606489,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
rajat04,5,30,25000,1041,8725,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
rajat07,5,30,2500,14842,63913,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
rajat31,5,30,25,4690002,20316253,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
rajat14,5,30,250000,180,1475,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
rajat10,5,30,500,30202,130303,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
rajat16,5,30,500,94294,476766,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
rajat09,5,30,500,24482,105573,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
rajat03,5,30,5000,7602,32653,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
rdist2,5,30,2500,3198,56834,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
extr1,5,30,5000,2837,10967,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
rdist1,5,30,2500,4134,94408,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
rdist3a,5,30,2500,2398,61896,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
extr1b,5,30,5000,2836,10965,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
hydr1,5,30,5000,5308,22680,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
hydr1c,5,30,5000,5308,22592,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
radfr1,5,30,5000,1048,13299,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
plbuckle,5,30,5000,1282,30644,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
g3rmt3m3,5,30,500,5357,207695,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
smt,5,30,25,25710,3749582,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
engine,5,30,25,143571,4706073,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
t2d_q4,5,30,2500,9801,87025,1706.19544416,29268.4977578,13117,802.084256886,28501.6375546,13117,931.707039207,28439.5424837,13117,2806.29863912,25200.2895753,13117
cbuckle,5,30,500,13681,676515,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
tube1,5,30,500,21498,897056,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
cyl6,5,30,500,13681,714241,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
t520,5,30,500,5563,286341,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
s4dkt3m2,5,30,25,90449,3753461,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
t2d_q9,5,30,2500,9801,87025,876.727232161,29466.7042889,13117,4441.27896224,25103.3653846,13117,767.11735897,28564.0043764,13117,1740.62120306,26212.3493976,13117
tube2,5,30,500,21498,897056,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
FEM_3D_thermal1,5,30,500,17880,430740,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
thermomech_TK,5,30,500,102158,711558,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
thermomech_dK,5,30,25,204316,2846228,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
thermomech_dM,5,30,25,204316,1423116,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
thermomech_TC,5,30,500,102158,711558,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
FEM_3D_thermal2,5,30,25,147900,3489300,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
LeGresley_2508,5,30,5000,2508,16727,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
LeGresley_87936,5,30,500,87936,593276,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
LeGresley_4908,5,30,5000,4908,30482,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
epb3,5,30,500,84617,463625,307.108142095,12690.4653285,17198,935.05034976,13047.6078799,17198,482.452373348,12807.320442,17198,513.683193914,13516.7638484,17198
epb1,5,30,2500,14734,95053,744.986934942,17430.2567237,57722,630.170317632,17282.3636364,57722,627.071786092,16202.2159091,57722,907.970289072,16502.2569444,57722
epb0,5,30,25000,1794,7764,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
epb2,5,30,500,25228,175027,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
pesa,5,30,2500,11738,79566,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
nopoly,5,30,2500,10774,70842,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
case9,5,30,500,14454,147972,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
case39,5,30,25,40216,1042160,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
ted_B_unscaled,5,30,500,10605,144579,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
ted_B,5,30,500,10605,144579,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
ted_A,5,30,500,10605,424587,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
ted_A_unscaled,5,30,500,10605,424587,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Chem97ZtZ,5,30,25000,2541,7361,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
ecl32,5,30,500,51993,380415,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
bundle1,5,30,500,10581,770811,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
li,5,30,25,22695,1215181,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
pli,5,30,25,22695,1350309,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
av41092,5,30,25,41092,1683902,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
oilpan,5,30,25,73752,2148558,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
copter1,5,30,500,17222,211064,505.573827347,16030.1772152,47021,598.668476246,16575.7068063,47021,2202.67893707,12513.6758893,47021,402.186137782,14863.6619718,47021
ldoor,5,30,25,952203,42493817,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
srb1,5,30,25,54924,2962152,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
cvxbqp1,5,30,500,50000,349968,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
apache1,5,30,500,80800,542184,539.26043731,24757.260274,43619,292.757427859,25736.5822785,43619,721.260595332,24276.8955224,43619,4523.21472136,22909.1830986,43619
ramage02,5,30,25,16830,2866352,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
obstclae,5,30,500,40000,197608,1704.10211778,26824.6153846,36581,1963.62369389,25663.3766234,36581,1620.24307495,27069.5890411,36581,1732.2976691,26001.0526316,36581
s3dkq4m2,5,30,25,90449,4427725,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
opt1,5,30,25,15449,1930655,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
torsion1,5,30,500,40000,197608,2987.44955514,25334.3589744,36581,1919.95431453,25552.7586207,36581,1563.34299055,27193.7614679,36581,5787.21609254,20728.1118881,36581
bmw7st_1,5,30,25,141347,7318399,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
crankseg_2,5,30,25,63838,14148858,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
minsurfo,5,30,500,40806,203622,2797.17603127,18344.3243243,16475,988.827116004,19149.4043887,16475,849.123907035,19769.1262136,16475,907.822546338,19209.6226415,16475
ford1,5,30,500,18728,101576,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
crankseg_1,5,30,25,52804,10614210,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
inline_1,5,30,25,503712,36816170,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
hood,5,30,25,220542,9895422,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
s3dkt3m2,5,30,25,90449,3686223,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
jnlbrng1,5,30,500,40000,199200,1717.83096769,27040.7239819,63755,2811.25369356,25215.1898734,63755,1717.83096769,27040.7239819,63755,4193.25940111,23162.7906977,63755
bmwcra_1,5,30,25,148770,10641602,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
wathen120,5,30,500,36441,565761,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
finance256,5,30,500,37376,298496,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
ford2,5,30,500,100196,544688,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
apache2,5,30,25,715176,4817870,306.768803655,8791.73357664,25597,167.303478077,8383.76450116,25597,410.566987632,8696.51624549,25597,217.836808999,8442.52920561,25597
pds10,5,30,500,16558,149658,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
vanbody,5,30,25,47072,2329056,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
gridgena,5,30,500,48962,512084,107.673855945,5478.7874465,33043,409.687743076,5103.82724252,33043,189.59592196,5312.0746888,33043,135.909215272,5220.02038736,33043
wathen100,5,30,500,30401,471601,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
hangGlider_1,5,30,25000,360,3477,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
goddardRocketProblem_1,5,30,25000,831,8498,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
hangGlider_2,5,30,5000,1647,14754,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
lowThrust_10,5,30,500,18260,222005,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
spaceStation_11,5,30,5000,1364,18954,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
lowThrust_13,5,30,500,18476,224897,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
dynamicSoaringProblem_8,5,30,5000,3543,38136,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
reorientation_1,5,30,25000,677,7326,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
freeFlyingRobot_7,5,30,5000,3918,31046,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
freeFlyingRobot_13,5,30,5000,5718,43994,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
kineticBatchReactor_1,5,30,5000,2052,20600,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
lowThrust_3,5,30,2500,7064,80645,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
freeFlyingRobot_11,5,30,5000,5438,40054,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
kineticBatchReactor_4,5,30,2500,7105,74869,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
freeFlyingRobot_5,5,30,5000,2878,24582,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
kineticBatchReactor_9,5,30,2500,8115,86183,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
spaceStation_9,5,30,5000,1180,19674,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
freeFlyingRobot_8,5,30,5000,4398,34958,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
tumorAntiAngiogenesis_1,5,30,250000,205,1783,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
freeFlyingRobot_10,5,30,5000,5218,40080,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
tumorAntiAngiogenesis_3,5,30,25000,410,3952,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
lowThrust_11,5,30,500,18368,223801,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
spaceStation_5,5,30,5000,1019,15219,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
lowThrust_2,5,30,5000,2312,26261,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
spaceStation_3,5,30,25000,467,5103,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
orbitRaising_3,5,30,25000,761,6098,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
dynamicSoaringProblem_5,5,30,5000,3271,36789,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
dynamicSoaringProblem_6,5,30,5000,3431,36741,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
orbitRaising_1,5,30,25000,442,2906,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
lowThrust_5,5,30,500,16262,198369,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
orbitRaising_2,5,30,25000,739,6526,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
hangGlider_3,5,30,2500,10260,92703,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
freeFlyingRobot_9,5,30,5000,4778,39964,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
tumorAntiAngiogenesis_2,5,30,25000,305,2699,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
lowThrust_9,5,30,500,18044,219589,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
tumorAntiAngiogenesis_8,5,30,25000,490,4776,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
reorientation_4,5,30,5000,2717,33630,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
dynamicSoaringProblem_4,5,30,5000,3191,36516,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
reorientation_7,5,30,5000,3057,37150,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
kineticBatchReactor_6,5,30,2500,7773,82500,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
tumorAntiAngiogenesis_4,5,30,25000,455,4593,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
reorientation_5,5,30,5000,2904,35590,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
lowThrust_6,5,30,500,16928,207349,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
spaceStation_10,5,30,5000,1272,17478,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
freeFlyingRobot_15,5,30,5000,6038,43378,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
reorientation_3,5,30,5000,2513,32166,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
spaceStation_13,5,30,5000,1617,23649,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
spaceStation_2,5,30,25000,329,5817,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
spaceStation_8,5,30,5000,1157,18945,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
kineticBatchReactor_5,5,30,2500,7641,80767,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
kineticBatchReactor_7,5,30,2500,7968,84508,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
goddardRocketProblem_2,5,30,25000,867,9058,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
freeFlyingRobot_2,5,30,5000,1338,11600,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
freeFlyingRobot_14,5,30,5000,5958,43298,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
dynamicSoaringProblem_1,5,30,25000,647,5367,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
dynamicSoaringProblem_2,5,30,5000,1591,15588,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
lowThrust_8,5,30,500,17702,216445,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
reorientation_8,5,30,5000,3108,37894,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
freeFlyingRobot_4,5,30,5000,2358,18218,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
lowThrust_1,5,30,25000,584,6133,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
spaceStation_1,5,30,250000,99,927,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
lowThrust_12,5,30,500,18458,224593,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
kineticBatchReactor_2,5,30,5000,4361,44840,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
tumorAntiAngiogenesis_7,5,30,25000,475,4597,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
reorientation_2,5,30,5000,1544,17910,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
dynamicSoaringProblem_3,5,30,5000,2871,32022,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
freeFlyingRobot_12,5,30,5000,5578,41940,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
tumorAntiAngiogenesis_6,5,30,25000,465,4795,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
freeFlyingRobot_16,5,30,5000,6078,44006,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
spaceStation_4,5,30,5000,950,13626,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
lowThrust_4,5,30,500,13562,160947,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
spaceShuttleEntry_4,5,30,5000,2450,39669,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
spaceStation_6,5,30,5000,1111,17595,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
